	date	province	PRcode	total_doses_administered	total_fully_vaccinated	total_1st_dose	daily_1st_dose	total_only_1st_dose	pct_pop_total_only_first	pct_pop_total_first	pct_pop_total_second	pct_pop_total_tot	pct_5plus_only_first	pct_5plus_first	pct_5plus_second	pct_5plus_tot
6350	2020-04-02	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6351	2020-04-03	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6352	2020-04-04	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6353	2020-04-05	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6354	2020-04-06	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6355	2020-04-07	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6356	2020-04-08	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6357	2020-04-09	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6358	2020-04-10	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6359	2020-04-11	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6360	2020-04-12	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6361	2020-04-13	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6362	2020-04-14	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6363	2020-04-15	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6364	2020-04-16	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6365	2020-04-17	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6366	2020-04-18	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6367	2020-04-19	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6368	2020-04-20	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6369	2020-04-21	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6370	2020-04-22	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6371	2020-04-23	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6372	2020-04-24	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6373	2020-04-25	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6374	2020-04-26	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6375	2020-04-27	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6376	2020-04-28	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6377	2020-04-29	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6378	2020-04-30	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6379	2020-05-01	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6380	2020-05-02	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6381	2020-05-03	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6382	2020-05-04	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6383	2020-05-05	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6384	2020-05-06	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6385	2020-05-07	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6386	2020-05-08	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6387	2020-05-09	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6388	2020-05-10	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6389	2020-05-11	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6390	2020-05-12	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6391	2020-05-13	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6392	2020-05-14	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6393	2020-05-15	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6394	2020-05-16	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6395	2020-05-17	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6396	2020-05-18	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6397	2020-05-19	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6398	2020-05-20	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6399	2020-05-21	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6400	2020-05-22	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6401	2020-05-23	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6402	2020-05-24	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6403	2020-05-25	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6404	2020-05-26	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6405	2020-05-27	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6406	2020-05-28	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6407	2020-05-29	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6408	2020-05-30	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6409	2020-05-31	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6410	2020-06-01	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6411	2020-06-02	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6412	2020-06-03	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6413	2020-06-04	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6414	2020-06-05	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6415	2020-06-06	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6416	2020-06-07	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6417	2020-06-08	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6418	2020-06-09	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6419	2020-06-10	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6420	2020-06-11	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6421	2020-06-12	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6422	2020-06-13	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6423	2020-06-14	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6424	2020-06-15	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6425	2020-06-16	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6426	2020-06-17	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6427	2020-06-18	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6428	2020-06-19	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6429	2020-06-20	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6430	2020-06-21	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6431	2020-06-22	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6432	2020-06-23	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6433	2020-06-24	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6434	2020-06-25	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6435	2020-06-26	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6436	2020-06-27	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6437	2020-06-28	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6438	2020-06-29	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6439	2020-06-30	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6440	2020-07-01	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6441	2020-07-02	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6442	2020-07-03	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6443	2020-07-04	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6444	2020-07-05	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6445	2020-07-06	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6446	2020-07-07	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6447	2020-07-08	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6448	2020-07-09	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6449	2020-07-10	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6450	2020-07-11	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6451	2020-07-12	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6452	2020-07-13	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6453	2020-07-14	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6454	2020-07-15	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6455	2020-07-16	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6456	2020-07-17	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6457	2020-07-18	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6458	2020-07-19	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6459	2020-07-20	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6460	2020-07-21	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6461	2020-07-22	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6462	2020-07-23	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6463	2020-07-24	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6464	2020-07-25	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6465	2020-07-26	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6466	2020-07-27	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6467	2020-07-28	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6468	2020-07-29	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6469	2020-07-30	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6470	2020-07-31	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6471	2020-08-01	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6472	2020-08-02	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6473	2020-08-03	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6474	2020-08-04	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6475	2020-08-05	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6476	2020-08-06	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6477	2020-08-07	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6478	2020-08-08	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6479	2020-08-09	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6480	2020-08-10	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6481	2020-08-11	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6482	2020-08-12	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6483	2020-08-13	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6484	2020-08-14	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6485	2020-08-15	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6486	2020-08-16	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6487	2020-08-17	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6488	2020-08-18	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6489	2020-08-19	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6490	2020-08-20	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6491	2020-08-21	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6492	2020-08-22	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6493	2020-08-23	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6494	2020-08-24	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6495	2020-08-25	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6496	2020-08-26	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6497	2020-08-27	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6498	2020-08-28	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6499	2020-08-29	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6500	2020-08-30	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6501	2020-08-31	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6502	2020-09-01	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6503	2020-09-02	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6504	2020-09-03	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6505	2020-09-04	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6506	2020-09-05	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6507	2020-09-06	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6508	2020-09-07	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6509	2020-09-08	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6510	2020-09-09	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6511	2020-09-10	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6512	2020-09-11	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6513	2020-09-12	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6514	2020-09-13	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6515	2020-09-14	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6516	2020-09-15	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6517	2020-09-16	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6518	2020-09-17	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6519	2020-09-18	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6520	2020-09-19	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6521	2020-09-20	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6522	2020-09-21	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6523	2020-09-22	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6524	2020-09-23	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6525	2020-09-24	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6526	2020-09-25	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6527	2020-09-26	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6528	2020-09-27	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6529	2020-09-28	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6530	2020-09-29	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6531	2020-09-30	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6532	2020-10-01	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6533	2020-10-02	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6534	2020-10-03	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6535	2020-10-04	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6536	2020-10-05	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6537	2020-10-06	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6538	2020-10-07	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6539	2020-10-08	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6540	2020-10-09	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6541	2020-10-10	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6542	2020-10-11	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6543	2020-10-12	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6544	2020-10-13	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6545	2020-10-14	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6546	2020-10-15	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6547	2020-10-16	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6548	2020-10-17	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6549	2020-10-18	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6550	2020-10-19	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6551	2020-10-20	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6552	2020-10-21	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6553	2020-10-22	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6554	2020-10-23	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6555	2020-10-24	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6556	2020-10-25	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6557	2020-10-26	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6558	2020-10-27	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6559	2020-10-28	Prince Edward Island	PE	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
